Name,Country,Year,LinkedIn_Profile
Gerardo Iván Piris Tillner,Paraguay,2017,
Hafez Al-Assad,Syria,2017,
Ernestina Plate Zelaschi,Paraguay,2017,
Diego César Balbuena Duarte,Paraguay,2017,
Muhammad Saboor,Pakistan,2017,
Gorazd Dimitrov,North Macedonia,2017,
Abdulhameed Bassam Hameed Al-Jarrah,Iraq,2017,
Eduardo Andree Lorenzana Solano,Honduras,2017,
Tabaré Roland,Uruguay,2017,
Wijelath Mohotalage Don Sandil Sandipa Ranasinghe,Sri Lanka,2017,
Techheang Meng,Cambodia,2017,
Alice Ryhl,Denmark,2017,
Jorge Acuña,Chile,2017,
Michaël Maex,Belgium,2017,
Natali Muradyan,Armenia,2017,
Iván Rodríguez,Venezuela,2017,
Andrew Tugume,Uganda,2017,
Saúl Rodríguez Martín,Spain,2017,
Ralph Johannes McDougall,South Africa,2017,
Saad Ejaz,Pakistan,2017,
Fahd Et-Tahery,Morocco,2017,
Daniel Malave,Ecuador,2017,
Jesse Nieminen,Finland,2017,
Maximilian Hofer,Austria,2017,
Justas Janickas,Lithuania,2017,
Juan Ignacio Valero Villanueva,Uruguay,2017,
Iván Gelós,Uruguay,2017,
Taein Ko,Sri Lanka,2017,
Peter Ralbovský,Slovakia,2017,
Maria Matilde de Carvalho Barreto Soares da Silva,Portugal,2017,
Hein Thant Aung,Myanmar,2017,
Vladimir Boskovic,Montenegro,2017,
Jonathan Kweku Deladem Akaba,Ghana,2017,
Alban Elezi,Kosovo,2017,
Karina Alejandra Valladares Díaz,Guatemala,2017,
Nikita Balykin,Kyrgyzstan,2017,
Brian Kirui,Kenya,2017,
Yao Antoine Jean-Phillippe Dormekpor,Ivory Coast,2017,
Pihely Soraya Blé,Ivory Coast,2017,
Blaise-Pascal Allo,Ivory Coast,2017,
Valgeir Sigurðsson,Iceland,2017,
Khaled Hagras,Egypt,2017,
Annika Oehri,Liechtenstein,2017,
Piseth Sophy,Cambodia,2017,
Sothiroth Hem,Cambodia,2017,
Andres Sebastian Barriga Rodriguez,Bolivia,2017,
Onice Aguilar,Venezuela,2017,
Ye Man Aung,Myanmar,2017,
Myat Oo Swe,Myanmar,2017,
Prabin Kumar Mahato,Nepal,2017,
Jia De Liu,Macau,2017,
Prashanna Shrestha,Nepal,2017,
Awanish Khanal,Nepal,2017,
Beracah May Nyang'Or,Kenya,2017,
Isha Khapre,Kenya,2017,
Demetrius Sarrin Chisombe,Kenya,2017,
Abdelrahman Elawadly,Egypt,2017,
Sodavann Hak,Cambodia,2017,
Sivmey Chhun,Cambodia,2017,
Diego Mateo Saleg Rodriguez,Bolivia,2017,
Gilbert Ssenyonjo,Uganda,2017,
Ajay Pokharel,Nepal,2017,
Emmanuel Obongi,Uganda,2017,
Sara Bentrifa,Algeria,2017,
Fernando José Pérez Colaj,Guatemala,2017,
Robbe Pincket,Belgium,2017,
Justin Oweitu Ahumuza,Uganda,2017,
David Eduardo Vente Galeano,Paraguay,2017,
Tom Schmit,Luxembourg,2017,
Flutura Shabani,Kosovo,2017,
Charles Onyango Opiyo,Kenya,2017,
Harold David Sánchez Lagos,Honduras,2017,
Maicol Denin Núñez Colman,Uruguay,2017,
Pit Bermes,Luxembourg,2017,
Fakhreddine Milouchi,Tunisia,2017,
Jehú Josue Guerrero Urrutia,Nicaragua,2017,
Gautham Gopinath,Botswana,2017,
Khin Chew Chew Naing,Myanmar,2017,
Kaung Khant Gyi,Myanmar,2017,
Marija Dosljak,Montenegro,2017,
Lea Menasce,Luxembourg,2017,
Pierre Foxius,Luxembourg,2017,
Ben Kyalo,Kenya,2017,
Kouakou Dieudonné Kouassi,Ivory Coast,2017,
Meer Kamal M. Mohammed,Iraq,2017,
Melissa Cai Shi,Costa Rica,2017,
Nobert Turihohabwe,Uganda,2017,
Manu Koipallil,Tanzania,2017,
Siaka Davi Ouattara,Ivory Coast,2017,
Moussa Nana,Ivory Coast,2017,
Kai Un Cheang,Macau,2017,
Ruslans Aleksejevs,Latvia,2017,
Cho Hou Tang,Macau,2017,
Oliver Nick,Luxembourg,2017,
Ardita Berisha,Kosovo,2017,
Antonia Huang,Ireland,2017,
Mark Heavey,Ireland,2017,
Aditya Prakash,India,2017,
Nicolás De La Hoz,Colombia,2017,
Joonas Jürgen Kisel,Estonia,2017,
Kaarel Hänni,Estonia,2017,
Jonathan Tilling Niemann,Denmark,2017,
Luis Alejandro Kuffner Piñeiro,Costa Rica,2017,
David Wärn,Sweden,2017,
Aitor Iribar López,Spain,2017,
Nejc Zajc,Slovenia,2017,
Laura Vištanová,Slovakia,2017,
Jianzhi Wang,Singapore,2017,
Jonathan Rodriguez Figueroa,Puerto Rico,2017,
Claudia Mulero Fernandez,Puerto Rico,2017,
Matías Rubén Martínez Rodríguez,Paraguay,2017,
Milan Tasevski,North Macedonia,2017,
Jafet Alejandro Baca Obando,Nicaragua,2017,
Pedro Henrique Sacramento de Oliveira,Brazil,2017,
Daniel-Nicolae Paraschiv,Republic of Moldova,2017,
Duarte Luís Maia Nascimento,Portugal,2017,
Manuel Cabral,Portugal,2017,
Ilai Yehuda Reshef,Panama,2017,
Stacey Tian,New Zealand,2017,
Wietze Koops,Netherlands,2017,
El Mehdi Oudaoud,Morocco,2017,
Ognjen Djukovic,Montenegro,2017,
Theam Wing Chun,Malaysia,2017,
Hou Tam,Macau,2017,
Ho Ieng Ngai,Macau,2017,
Aviel Boag,Israel,2017,
Alexandra Timofte,Romania,2017,
Domen Vreš,Slovenia,2017,
S M Nayeemul Islam,Bangladesh,2017,
Abderrahim Hadj Brahim,Algeria,2017,
Alexander Song,United Kingdom,2017,
Mehmet Selahaddin Şentop,Türkiye,2017,
Ahmad Abou Dan,Syria,2017,
Treetased Vividhwara,Thailand,2017,
Ahmet Alper Özüdoğru,Türkiye,2017,
Chady Ben Hamida,Tunisia,2017,
Frieder Jäckel,Switzerland,2017,
David Popović,Slovenia,2017,
Hassan Ahmed,Pakistan,2017,
Ahmed-Amine Anzali,Morocco,2017,
Aimen Daham,Algeria,2017,
Sergio Acelas,Colombia,2017,
Catalina Monsalve,Colombia,2017,
Rustem Gurbandurdyyev,Turkmenistan,2017,
Ruizhou Yang,Canada,2017,
Doniyor Yazdonov,Uzbekistan,2017,
Doniyorbek Matyakubov,Uzbekistan,2017,
Jaime Benabent Guerrero,Spain,2017,
Chilolum Christopher Uzoma Nwigwe,Nigeria,2017,
Darragh Glynn,Ireland,2017,
Tarush Goyal,India,2017,
Yui Hin Arvin Leung,Hong Kong,2017,
Joseph Tapia,Ecuador,2017,
Mamoun Ben Chekroun,Morocco,2017,
Benedek Kovács,Hungary,2017,
Dennis Joaquín Díaz Díaz,El Salvador,2017,
Gabriel Emiliano Carranza Menjívar,El Salvador,2017,
Marcos Manuel Tirador del Riego,Cuba,2017,
Gabriel Javier Collado Valverde,Costa Rica,2017,
Atli Fannar Franklín,Iceland,2017,
Cristian Carrasco,Chile,2017,
Ilyas Lebleu,France,2017,
Christopher Molina,Ecuador,2017,
Lugo Mihovilić,Croatia,2017,
René David Reyes Bardales,Costa Rica,2017,
Tolibjon Ismoilov,Uzbekistan,2017,
Ali Deeb,Syria,2017,
Nassim Walha,Tunisia,2017,
Ari Jordan,Switzerland,2017,
Daniel Puignau,Spain,2016,
Đức Tài Vũ,Vietnam,2016,
Khurshid Juraev,Uzbekistan,2016,
Eray Ünsal Atay,Türkiye,2016,
Henning Zhang,Switzerland,2016,
David Rusch,Switzerland,2016,
Fabian Jin,Switzerland,2016,
Majid Almarhoumi,Saudi Arabia,2016,
Bruno Dias da Costa Carvalho,Portugal,2016,
Gledis Kallço,Albania,2016,
Farbod Ekbatani,Islamic Republic of Iran,2016,
Stevans Christian,Indonesia,2016,
Gerardo Sigfredo Fisch Paredes,Paraguay,2016,
Agustín Marchionna,Argentina,2016,
Bruno Perreaux,Austria,2016,
Stefanie Zbinden,Switzerland,2016,
Pathirannahelage Mevan Niluminda Wijewardena,Sri Lanka,2016,
Houssam El Cheairi,Morocco,2016,
Antanas Kalkauskas,Lithuania,2016,
Supravat Sarkar,India,2016,
Madhusudhana Reddy Pittu,India,2016,
Daniel Cáceres,Colombia,2016,
Wilson Zhao,Australia,2016,
David Neal Broodryk,South Africa,2016,
Francisco Proskauer Valerio,Puerto Rico,2016,
Alireza Hediehloo,Islamic Republic of Iran,2016,
Henry Jayakusuma,Indonesia,2016,
Lucie Wang,France,2016,
Leon Starešinić,Croatia,2016,
Yaroslav Kivva,Ukraine,2016,
Barys Serankou,Belarus,2016,
Mahammad Shirinov,Azerbaijan,2016,
Feyza Duman,Türkiye,2016,
Muhammad Hanino,Syria,2016,
Aleksa Konstantinov,Serbia,2016,
Pim Spelier,Netherlands,2016,
Temirlan Amangeldin,Kazakhstan,2016,
Takuya Inoue,Japan,2016,
Domagoj Bradač,Croatia,2016,
Daniel León Jiménez,Costa Rica,2016,
Narek Khandanyan,Armenia,2016,
Alexander Hein,Austria,2016,
Tahir Nadirov,Azerbaijan,2016,
Eduard Gomktsyan,Armenia,2016,
Ömer Avcı,Türkiye,2016,
Nikola Sadovek,Serbia,2016,
Tudor Plopeanu,Romania,2016,
Purev Batdelger,Mongolia,2016,
Olga Medrano Martín del Campo,Mexico,2016,
Deividas Morkūnas,Lithuania,2016,
Doruntina Sylejmani,Kosovo,2016,
Daniyar Abesbek,Kazakhstan,2016,
Weronika Wrzos-Kamińska,Norway,2016,
Kevin Shen,New Zealand,2016,
Reinier Schmiermann,Netherlands,2016,
José Ramón Tuirán Rangel,Mexico,2016,
Wai Neng Lai,Macau,2016,
Robert Sparkes,Ireland,2016,
Panagiotis Misiakos,Greece,2016,
Marian Poljak,Czech Republic,2016,
Marios Voskou,Cyprus,2016,
Andrija Mandić,Croatia,2016,
Deepesh Singhal,India,2016,
Georgios Gavrilopoulos,Greece,2016,
Miklós Zsigmond Horváth,Austria,2016,
Cezar Port,Republic of Moldova,2016,
Paweł Piwek,Poland,2016,
Piotr Ambroszczyk,Poland,2016,
Elvis Alexander Agüero Vera,Paraguay,2016,
Tan Kin Aun,Malaysia,2016,
Mahbod Majid,Islamic Republic of Iran,2016,
Bambury Henry,France,2016,
Tim Santens,Belgium,2016,
Damien Galant,Belgium,2016,
Peter Súkeník,Slovakia,2016,
Susanne Armbruster,Germany,2016,
Oliver Nisumaa,Estonia,2016,
Petar Orlić,Croatia,2016,
José Armando Chacón Rodríguez,Costa Rica,2016,
Neira Kurtović,Bosnia and Herzegovina,2016,
Sazid Akhter Turzo,Bangladesh,2016,
Michelle Chen,Australia,2016,
Lucas de Amorin,Argentina,2016,
Dino Vincenso Puppo Tito,Uruguay,2016,
Olha Silina,Ukraine,2016,
İhsan Mert Atalay,Türkiye,2016,
Suchakree Chueluecha,Thailand,2016,
Ghaith Alzouhaili,Syria,2016,
Joakim Blikstad,Sweden,2016,
Seyoon Ragavan,Australia,2016,
Rikimaru Kurata,Japan,2016,
Félix Breton,France,2016,
Un Song Choe,Democratic People's Republic of Korea,2016,
Kai Sun,Canada,2016,
Pavel Gubkin,Russian Federation,2016,
Pachara Sawettamalya,Thailand,2016,
Sogo Murakami,Japan,2016,
Yixuan Wang,People's Republic of China,2016,
Wai Lam Cheung,Hong Kong,2016,
Stanislav Slavov,Bulgaria,2016,
Aleksandar Cherganski,Bulgaria,2016,
Daniel Atanasov,Bulgaria,2016,
Vũ Quang Đào,Vietnam,2016,
Sivakorn Sanguanmoo,Thailand,2016,
John Olof Hallman,Sweden,2016,
Ivan Frolov,Russian Federation,2016,
Luca Macchiaroli,Italy,2016,
Ashwin Sah,United States of America,2016,
Calvin Shao-Huai Hsu,Taiwan,2016,
Sheldon Kieren Tan,Singapore,2016,
Glen Wei An Lim,Singapore,2016,
Shengtong Zhang,People's Republic of China,2016,
Zhao Yu Ma,Singapore,2016,
Lingjie Mei,People's Republic of China,2016,
Yuan Yao,United States of America,2016,
Allen Liu,United States of America,2016,
Junghun Ju,Republic of Korea,2016,
Eui Cheon Hong,Republic of Korea,2016,
Jaewon Choi,Republic of Korea,2016,
Yuan Yang,People's Republic of China,2016,
Kevin Sun,Canada,2016,
Xuân Trung Vũ,Vietnam,2016,
Myonghyok Ri,Democratic People's Republic of Korea,2016,
Michael Kural,United States of America,2016,
Pin-Hung Lee,Taiwan,2016,
Ruslan Salimov,Russian Federation,2016,
Zeyu Jia,People's Republic of China,2016,
Filippo Gianni Baroni,Italy,2016,
John Michael Wu,Hong Kong,2016,
Warren Li,United Kingdom,2016,
Grigorii Iurgin,Russian Federation,2016,
Kum Song Jon,Democratic People's Republic of Korea,2016,
Zhengqin Song,People's Republic of China,2016,
Ilia Kucherov,Australia,2016,
Teodor Andrei Andronache,Romania,2016,
Adam Klukowski,Poland,2016,
Víctor Hugo Almendra Hernández,Mexico,2016,
Omri Peer,Israel,2016,
Erlang Wiratama Surya,Indonesia,2016,
Rezky Arizaputra,Indonesia,2016,
Barnabás Szabó,Hungary,2016,
Ferdinand Wagner,Germany,2016,
Adrien Lemercier,France,2016,
Yu Song Han,Democratic People's Republic of Korea,2016,
Kevin Xian,Australia,2016,
Jongmin Lim,Australia,2016,
Ovidiu Neculai Avădănei,Romania,2016,
Alexandru Pascadi,Romania,2016,
Nhật Hoàng Lê,Vietnam,2016,
Nikita Karagodin,Russian Federation,2016,
Arsen Hambardzumyan,Armenia,2016,
Denys Pushkin,Ukraine,2016,
Daniel Peter Rutschmann,Switzerland,2016,
Ioan Laurenţiu Ploscaru,Romania,2016,
Mateusz Kobak,Poland,2016,
Miles Yee-Cheng Lee,New Zealand,2016,
Amin Rakhsha,Islamic Republic of Iran,2016,
Gabriel Toneatti Vercelli,Brazil,2016,
Nikita Skybytskyi,Ukraine,2016,
Chesphongphach Buranasilp,Thailand,2016,
Anh Dũng Hoàng,Vietnam,2016,
Onur Sulak,Türkiye,2016,
Youseong Lee,Republic of Korea,2016,
Bodrol Olonbaatar,Mongolia,2016,
Bayarjavkhlan Ganbold,Mongolia,2016,
Kevin William Beuchot Castellanos,Mexico,2016,
Ko Aoki,Japan,2016,
Kálmán Lajkó,Hungary,2016,
Jong Yol Ri,Democratic People's Republic of Korea,2016,
Il Jin Kim,Democratic People's Republic of Korea,2016,
Daniel Paleka,Croatia,2016,
Andrey Jhen Shan Chen,Brazil,2016,
Nguyễn Mạnh Phạm,Vietnam,2016,
Andrei Asanau,Belarus,2016,
Lawrence Hollom,United Kingdom,2016,
Daniel Lima Braga,Brazil,2016,
Ahmet İleri,Türkiye,2016,
Jemisson Coronel Baldeón,Peru,2016,
Antonio López Guzmán,Mexico,2016,
Yasushi Matsushima,Japan,2016,
Yaron Brodsky,Israel,2016,
Mohammad Reza Aminian,Islamic Republic of Iran,2016,
Kapil Pause,India,2016,
Kartal Nagy,Hungary,2016,
Thiault Alexandre,France,2016,
Alberto Cavaleiro Pacheco,Portugal,2016,
Jesse Odame Phillips,Ghana,2016,
Andres Unt,Estonia,2016,
Daniel Cuellar,Colombia,2016,
Jorge Bolívar,Colombia,2016,
Namchhoen Veng,Cambodia,2016,
Enea Prifti,Albania,2016,
Yosr Ben Ltaief,Tunisia,2016,
Stefan Tesliuc,Kenya,2016,
Nicolai Sebastian Carstensen,Denmark,2016,
Christodoulos Chatzimiltis,Cyprus,2016,
Fenosoa Samuel Randrianasolo,Madagascar,2016,
Liron Morina,Kosovo,2016,
Cynthia Migika,Kenya,2016,
Inhee Baek,Ghana,2016,
Moaaz Alqady,Egypt,2016,
Noha Aboqara,Egypt,2016,
Puthvathna Chourn,Cambodia,2016,
Samir Novruzov,Azerbaijan,2016,
Arjun Isa Mohammed,Trinidad and Tobago,2016,
Keivin Isufaj,Albania,2016,
Bruno Kacper Mlodozeniec,Norway,2016,
Barnard Patel,New Zealand,2016,
Adrián Delgado,Ecuador,2016,
Pišťák Daniel,Czech Republic,2016,
Ruslan Myratgeldiyev,Turkmenistan,2016,
Rustem Haitov,Turkmenistan,2016,
Naoures Elkhemissi,Tunisia,2016,
Madmurodov Nasimjon,Tajikistan,2016,
Dimithri Nimantha Perera K Warnakulasuriya J Patabendige,Sri Lanka,2016,
Timen Stepišnik Perdih,Slovenia,2016,
Slavomír Hanzely,Slovakia,2016,
Valeriu Cojocari,Republic of Moldova,2016,
Álfheiður Edda Sigurðardóttir,Iceland,2016,
Dragan Trajchev,North Macedonia,2016,
Hajar Hanafi,Morocco,2016,
Tojonirina Mickael Andoniaina,Madagascar,2016,
Renyi Qu,Kenya,2016,
Liam Toebes,Ireland,2016,
Paolo Cuéllar,Ecuador,2016,
Carla Crucianelli,Argentina,2016,
Sanjiv Ranchod,South Africa,2016,
Natalia Pacheco,Puerto Rico,2016,
Munachi Jachike Ernest-Eze,Nigeria,2016,
Min Myat Tun,Myanmar,2016,
Kaung Htet Thar,Myanmar,2016,
Raitis Rūsiņš Kriķis,Latvia,2016,
Houdaifa Ahmidan,Morocco,2016,
Namfone Homsombath,Laos,2016,
Kais Mussa,Kenya,2016,
Victor Momanyi,Kenya,2016,
Yash Khapre,Kenya,2016,
Arsan Safeen Yaseen,Iraq,2016,
Hevar Hamid Abdulrahman,Iraq,2016,
Senyo Kofi Edzeani Ohene,Ghana,2016,
Hatem Mousa,Egypt,2016,
Ahmad El Gazzar,Egypt,2016,
Sothea Saren,Cambodia,2016,
Sovannit Oun,Cambodia,2016,
Ngwao Ngwako,Botswana,2016,
Kabo Bob Mosetse,Botswana,2016,
Eben Twazihirwa Mnzava,Botswana,2016,
Sparsh Gautam,Botswana,2016,
Illarion Abdykaimov,Kyrgyzstan,2016,
Chinnaly Nolasing,Laos,2016,
Yusuf Olayinka Atolagbe,Nigeria,2016,
Silinapha Phommasone,Laos,2016,
Sanjar Esonmurodov,Uzbekistan,2016,
Dilshod Bakhriddinov,Uzbekistan,2016,
Timothy Musoke Muwambi,Uganda,2016,
Mekan Shahanov,Turkmenistan,2016,
Ahmed Yaseen,Pakistan,2016,
Sondre Sørbø,Norway,2016,
Hnin Wai,Myanmar,2016,
Nyan Sint,Myanmar,2016,
Shine Maw Arnt,Myanmar,2016,
Alain Priva Hajamapionona,Madagascar,2016,
Vidalack Vilayphone,Laos,2016,
Somsanouk Sibountien,Laos,2016,
Alignaphonh Phommasone,Laos,2016,
Brian Victor Waiswa,Uganda,2016,
Lucky Sunday,Uganda,2016,
Ivan Musingo,Uganda,2016,
Mohammed Turki Mubrd,Iraq,2016,
Martha Guðrún Bjarnadóttir,Iceland,2016,
Hannes Kristinn Árnason,Iceland,2016,
Andrei Esteban Oses Amaya,Honduras,2016,
Marim Faroun,Egypt,2016,
Seavmey Chip,Cambodia,2016,
Bekhzod Asadullaev,Uzbekistan,2016,
Jihanne Jozefe Shepherd,Trinidad and Tobago,2016,
Awadhi Miraji Simba,Tanzania,2016,
Sijing Huang,Switzerland,2016,
Maria Kulesh,Sweden,2016,
Alexander Johan Arntzen,Norway,2016,
Zhyldyz Kambaraalieva,Kyrgyzstan,2016,
Nanjafiharisoa Faniriana Rakotomamy,Madagascar,2016,
Faizan Muhammad,Pakistan,2016,
Naigaga Sharifah Kirunda,Uganda,2016,
Bilal Ayoub Mrisho,Tanzania,2016,
Thamidu Damruwan R Bandara Kiridana Y M W Herath Mudiyanse Ralahamillage,Sri Lanka,2016,
Jose Carlos Ríos Parquet,Paraguay,2016,
Falah Shazib,Pakistan,2016,
Marie Jacqueline Razanamalala,Madagascar,2016,
Andrej Ilievski,North Macedonia,2016,
Josué Francisco Hernández Vega,Nicaragua,2016,
Nay Naw Oo,Myanmar,2016,
Hamza Lamsaoub,Morocco,2016,
Osama Zeeshan Ahmad,Pakistan,2016,
Youssef Ammi,Morocco,2016,
Lizaveta Manzhulina,Belarus,2016,
Md Sanzeed Anwar,Bangladesh,2016,
Ana Peçini,Albania,2016,
Sapar Charyyev,Turkmenistan,2016,
Chiheb Wled Ahmed,Tunisia,2016,
Jakhongir Murodov,Tajikistan,2016,
Alisheri Anvar,Tajikistan,2016,
Martín Ortiz,Spain,2016,
Ismael Morales,Spain,2016,
Nicholas Kroon,South Africa,2016,
Tomáš Kekeňák,Slovakia,2016,
Hamzah Shafi,Saudi Arabia,2016,
Andrew Lin,Canada,2016,
Ella Anttila,Finland,2016,
Hoi Cheong Iam,Macau,2016,
Vince Jan Torres,Philippines,2016,
Joshua Noah Benabou,Morocco,2016,
Andrius Ovsianas,Lithuania,2016,
Samira Le Grand,Belgium,2016,
Abdou Oussama Benabida,Algeria,2016,
Barjol Lami,Albania,2016,
Temurbek Khasanov,Uzbekistan,2016,
Latofat Bobojonova,Uzbekistan,2016,
Andrej Ivanov,North Macedonia,2016,
Mihail Țarigradschi,Republic of Moldova,2016,
Sebastián Regalado,Ecuador,2016,
Mads Bjerge Christensen,Denmark,2016,
Anar Huseynov,Azerbaijan,2016,
Alexander Stadler,Austria,2016,
Florian Fürnsinn,Austria,2016,
Jakob Jurij Snoj,Slovenia,2016,
Ibrahim Abughararah,Saudi Arabia,2016,
Alexander Mangulad Christgau,Denmark,2016,
Grzegorz Dłużewski,Poland,2016,
Marcos Rubén Zárate Gamarra,Paraguay,2016,
Aleksejs Popovs,Latvia,2016,
Raiymbek Akshulakov,Kazakhstan,2016,
Andrea Ulliana,Italy,2016,
Korina Digalaki,Greece,2016,
Bakuri Tsutskhashvili,Georgia,2016,
Davit Bezhanishvili,Georgia,2016,
Bronson Rudner,South Africa,2016,
Mazigh Lahiani,Algeria,2016,
Wouter Andriessen,Belgium,2016,
Fjona Parllaku,Albania,2016,
Ruwimal Yasantha Pathiraja,Sri Lanka,2016,
Alberto Angurel,Spain,2016,
Andrew McGregor,South Africa,2016,
Sanja Simonovikj,North Macedonia,2016,
Richard Javier Rodríguez Rodríguez,Nicaragua,2016,
Arbër Avdullahu,Kosovo,2016,
Ioana Grigoras,Ireland,2016,
Guðjón Helgi Auðunsson,Iceland,2016,
Carlos Rafael Gil Alvarado,El Salvador,2016,
Tomas Gonzalez,Chile,2016,
Heng Ngov,Cambodia,2016,
Joseph Ssekitto,Uganda,2016,
Jullanar Alshahoud,Syria,2016,
Yaseen Mowzer,South Africa,2016,
Jabari George Nathanael Hastings,Jamaica,2016,
Abdygany Isaev,Kyrgyzstan,2016,
Cesar Andres Cárdenas Alvarado,Honduras,2016,
Zuzana Frankovská,Slovakia,2016,
David Munhá Canas Correia,Portugal,2016,
Erik van Cappellen,Netherlands,2016,
Valts Krūmiņš,Latvia,2016,
Sellier François,France,2016,
Iiro Kumpulainen,Finland,2016,
Marco Antonio Cabrera Aguilar,Costa Rica,2016,
Jakub Löwit,Czech Republic,2016,
Elene Karangozishvili,Georgia,2016,
Marcel Bezdrighin,Republic of Moldova,2016,
Ahmad Mehrez,Syria,2016,
Samuel Sládek,Slovakia,2016,
Alvar Kallio,Finland,2016,
Oliver Ulises Morales Otero,Nicaragua,2016,
Hannes Ihalainen,Finland,2016,
Oscar Gómez,Colombia,2016,
Eigil Fjeldgren Rischel,Denmark,2015,
Shourya Pandey,India,2015,
Barnabás Janzer,Hungary,2015,
Julien Portier,France,2015,
Ivan Lazarić,Croatia,2015,
Milica Đukić,Bosnia and Herzegovina,2015,
Albert Gevorgyan,Armenia,2015,
Jonathan Mulyawan Woenardi,Indonesia,2015,
Hirotomo Shinoki,Japan,2015,
Nuno Miguel Arala Santos,Portugal,2015,
Alshir Soyunjov,Turkmenistan,2015,
Zouhaier Ferchiou,Tunisia,2015,
Zhen Ning Dávid Liu,Slovakia,2015,
Eva van Ammers,Netherlands,2015,
Yuhui Cheng,Netherlands,2015,
Pablo Meré Hidalgo,Mexico,2015,
Sardor Bazarbaev,Uzbekistan,2015,
Juan Sebastian Díaz,Colombia,2015,
Dinh Thanh Phong Vo,Ukraine,2015,
Hasanli Farid,Azerbaijan,2015,
Dovlet Ovlyagulyyev,Turkmenistan,2015,
Yijia Liu,Singapore,2015,
Ivan Damnjanović,Serbia,2015,
Dionisie Nipomici,Republic of Moldova,2015,
Chaewon Kim,Republic of Korea,2015,
Konrad Jan Paluszek,Poland,2015,
Robert Meier,Liechtenstein,2015,
Levi Anton Haunschmid,Austria,2015,
Colin Davalo,France,2015,
Adib Hasan,Bangladesh,2015,
Dmitry Voynov,Belarus,2015,
Alen Abdrakhmanov,Kazakhstan,2015,
Thatchanok Khampitak,Thailand,2015,
Bob Zwetsloot,Netherlands,2015,
Kazuki Matoya,Japan,2015,
Ali Daeinaby,Islamic Republic of Iran,2015,
Jörn Stöhler,Germany,2015,
Jinhao (Hunter) Xu,Canada,2015,
Josef Greilhuber,Austria,2015,
Tianfang Zhang,Sweden,2015,
Roberto Daniel Filizzola Ortiz,Paraguay,2015,
Awais Muhammad Chishti,Pakistan,2015,
Herbert Ilhan Tanujaya,Indonesia,2015,
Márk Di Giovanni,Hungary,2015,
Christos Nestor Chachamis,Greece,2015,
Francisco Tuna de Andrade,Portugal,2015,
Giorgi Kldiashvili,Georgia,2015,
Giorgi Khosroshvili,Georgia,2015,
Việt Hà Nguyễn Thị,Vietnam,2015,
Alexander Whatley,Canada,2015,
Juan José Pérez Guerra,Argentina,2015,
Jamshid Yakshiev,Uzbekistan,2015,
Abbos Muhammedov,Uzbekistan,2015,
Kalomidin Klychev,Tajikistan,2015,
Patrik Bak,Slovakia,2015,
Fayssal Saadi,Algeria,2015,
Aleksey Gaponenko,Belarus,2015,
Joonas Kalda,Estonia,2015,
Pranjal Warade,India,2015,
Mads Bach Villadsen,Denmark,2015,
Radovan Švarc,Czech Republic,2015,
Humberto Riverón Valdés,Cuba,2015,
Kevin Gabriel Coto Mora,Costa Rica,2015,
Pablo González,Colombia,2015,
Rafael Filipe Dos Santos,Brazil,2015,
Alexandr Shakiyev,Kazakhstan,2015,
Hou Leong Sio,Macau,2015,
Horace Chaix,Switzerland,2015,
Vladimir Cucu,Republic of Moldova,2015,
Malte Larsson,Sweden,2015,
Ismael Sierra,Spain,2015,
Salman Saleh,Saudi Arabia,2015,
Andrei-Bogdan Puiu,Romania,2015,
Henrique Rui Neves Aguiar,Portugal,2015,
Erdenebayar Bayarmagnai,Mongolia,2015,
Piotr Pawlak,Poland,2015,
Bozhidar Stevanoski,North Macedonia,2015,
Xuzhi Zhang,New Zealand,2015,
Tai-Ning Liao,Taiwan,2015,
Michael Pang,Canada,2015,
Yan (Bill) Huang,Canada,2015,
Truc Lam Bui,Slovakia,2015,
Kewei David Lin,Singapore,2015,
Aleksandr Zimin,Russian Federation,2015,
Nikita Gladkov,Russian Federation,2015,
Ivan Bochkov,Russian Federation,2015,
Changzhi Xie,People's Republic of China,2015,
Amin Behjati,Islamic Republic of Iran,2015,
Adrian Riekert,Germany,2015,
Vincent Bouis,France,2015,
Lyuben Lichev,Bulgaria,2015,
Nataliia Khotiaintseva,Ukraine,2015,
Anh Tài Hoàng,Vietnam,2015,
Siah Yong Tan,Singapore,2015,
Marius-Ioan Bocanu,Romania,2015,
Zheng Wang,People's Republic of China,2015,
Jeet Mohapatra,India,2015,
Song Hyok Kang,Democratic People's Republic of Korea,2015,
Songyong Choe,Democratic People's Republic of Korea,2015,
Jeremy Yip,Australia,2015,
Juan Carlos Ortiz Rhoton,Mexico,2015,
Simona Diaconu,Romania,2015,
Francesco Sala,Italy,2015,
Yang Liu,United States of America,2015,
Ryan Alweiss,United States of America,2015,
Nuozhou Wang,People's Republic of China,2015,
Jiafan He,People's Republic of China,2015,
Jiyang Gao,People's Republic of China,2015,
David Stoner,United States of America,2015,
Jaehyung Kim,Republic of Korea,2015,
Alexander Gunning,Australia,2015,
Thế Hoàn Nguyễn,Vietnam,2015,
Christian Omar Altamirano Modesto,Peru,2015,
Dor Shmoish,Israel,2015,
Il Myong Ri,Democratic People's Republic of Korea,2015,
Mojtaba Zareh Bidaki,Islamic Republic of Iran,2015,
